spam,to_multiple,from,cc,sent_email,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
0,1,1,35,0,0,0,0,yes,0,0,0,6.29,110,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,0.119,6,0,0,0,0,0,none
0,0,1,0,0,0,0,2,no,0,0,0,7.296,108,1,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,47.967,1416,1,0,0,0,38,big
0,1,1,0,0,0,0,0,no,0,0,0,0.542,17,0,0,0,0,0,small
0,0,1,0,0,0,0,8,no,1,0,0,9.774,233,1,0,0,0,7,small
0,1,1,0,1,0,0,0,no,0,0,0,93.4,2165,1,0,0,0,148,big
0,1,1,0,0,0,0,0,no,0,0,0,28.523,374,0,0,0,0,2,big
0,0,1,0,1,0,0,0,no,0,0,0,0.686,12,1,1,0,0,0,small
0,1,1,0,0,0,0,0,no,0,0,0,0.663,11,0,0,0,0,0,none
0,1,1,0,0,0,0,0,no,0,0,0,7.995,111,0,0,0,0,0,small
0,1,1,0,0,0,0,0,no,0,0,0,7.491,106,0,0,0,0,0,small
0,0,1,0,0,0,0,16,no,0,0,0,10.468,175,1,0,1,0,14,small
0,0,1,4,0,0,2,0,no,0,0,0,0.436,22,0,0,0,0,1,none
0,0,1,0,0,0,0,0,no,0,0,0,16.045,261,1,0,0,0,36,small
0,1,1,0,1,0,0,0,no,0,0,0,0.834,21,1,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,15.281,212,0,0,0,0,0,none
0,1,1,0,0,0,0,3,no,0,0,0,15.987,213,0,0,1,0,8,small
0,0,1,0,1,0,0,0,no,0,0,0,9.922,154,0,1,0,0,1,big
0,0,1,0,1,0,0,0,no,0,0,0,4.742,110,1,1,0,0,6,small
0,1,1,0,1,0,0,0,no,0,0,0,4.924,117,1,0,0,0,6,small
0,0,1,0,0,1,2,0,no,0,0,0,7.537,213,1,0,0,0,5,small
0,1,1,0,1,0,0,0,no,0,0,0,23.342,410,1,1,0,0,0,small
0,1,1,0,1,0,0,0,no,0,0,0,1.203,17,0,0,0,0,0,none
0,1,1,15,0,0,1,0,no,0,0,0,3.889,59,0,0,0,0,0,big
0,0,1,2,1,0,0,0,no,0,0,0,5.872,77,0,1,0,0,6,small
0,0,1,0,0,0,0,1,no,0,0,0,2.061,49,0,0,0,0,1,small
0,0,1,0,0,0,0,1,no,0,0,0,2.099,49,0,0,0,0,1,small
0,0,1,4,0,0,2,0,no,0,0,0,0.341,18,0,0,0,0,0,none
0,0,1,0,0,0,0,1,no,0,0,0,2.429,56,0,0,0,0,1,small
0,0,1,0,0,0,0,8,no,0,0,0,9.304,310,1,0,0,0,3,small
0,0,1,0,0,0,0,24,no,0,0,0,11.961,181,1,0,1,0,16,small
0,0,1,0,0,0,0,0,no,0,0,0,4.22,105,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,0.296,13,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,0.075,3,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,7.812,223,1,0,0,0,0,small
0,1,1,0,0,1,1,0,no,0,0,0,22.881,309,0,0,0,0,2,small
0,1,1,0,0,0,0,0,no,0,0,0,9.023,120,0,0,0,0,0,small
0,0,1,0,0,0,0,1,no,0,0,0,2.651,96,0,1,0,0,2,big
0,1,1,0,0,0,0,0,no,0,0,0,8.849,142,0,1,0,0,0,big
0,0,1,0,0,0,0,1,no,0,0,0,1.632,61,0,0,0,0,1,big
0,0,1,0,1,0,0,0,no,0,0,0,12.473,200,0,1,0,0,2,big
0,0,1,2,1,0,0,2,no,0,0,0,7.87,253,1,1,0,0,8,big
0,0,1,0,1,0,0,0,no,0,0,0,1.002,31,1,1,0,0,0,small
0,0,1,0,0,0,0,14,no,0,0,0,12.448,191,1,0,1,0,20,small
0,0,1,0,0,0,0,4,no,1,0,0,7.69,186,1,0,0,0,5,small
0,0,1,0,1,0,0,0,no,0,0,0,9.794,197,1,1,0,0,10,small
0,0,1,0,1,0,0,0,no,0,0,0,0.628,17,1,0,0,0,0,none
0,0,1,0,0,0,0,1,no,0,0,0,34.117,516,1,0,0,0,24,small
0,0,1,2,1,0,0,2,no,0,0,0,8.968,294,1,1,0,0,8,big
0,0,1,0,0,0,0,1,no,0,0,0,0.26,6,0,0,0,0,0,big
0,0,1,0,1,0,0,0,no,0,0,0,4.866,101,1,1,0,0,8,small
0,0,1,0,0,0,0,0,no,0,0,0,24.279,455,1,0,0,0,2,small
0,0,1,0,0,0,0,1,no,0,0,0,2.084,49,0,0,0,0,1,small
0,0,1,0,0,0,0,1,no,0,0,0,2.082,49,0,0,0,0,1,small
0,0,1,0,0,0,0,1,no,0,0,0,2.086,49,0,0,0,0,1,small
0,0,1,0,0,0,0,1,no,0,0,0,2.126,50,0,0,0,0,1,small
0,1,1,0,1,0,1,0,no,0,0,0,1.857,37,1,0,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,3.368,58,1,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,2.137,76,1,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,6.954,142,1,1,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,6.492,139,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,8.652,145,1,0,0,0,3,small
0,0,1,2,1,0,0,0,no,0,0,0,3.07,65,1,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,0.493,13,1,0,0,0,0,none
0,0,1,0,1,0,0,0,no,0,0,0,1.234,33,1,1,0,0,0,small
0,0,1,5,0,0,1,0,no,0,0,0,5.703,112,0,0,0,0,0,small
0,1,1,0,1,0,0,0,no,0,0,0,2.883,58,1,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,4.917,119,1,0,0,0,0,big
0,1,1,0,0,0,0,0,no,0,0,0,2.895,45,0,0,1,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,8.443,119,1,0,0,0,1,small
0,0,1,0,0,0,0,16,no,0,0,0,11.647,179,1,0,1,0,12,small
0,0,1,0,0,0,0,0,no,0,0,0,16.946,346,1,0,0,0,20,big
0,0,1,0,0,0,0,0,no,0,0,0,9.357,151,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,9.356,151,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,9.358,151,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,9.357,151,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,3.708,100,1,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,26.934,378,1,0,0,0,10,small
0,0,1,0,1,0,0,0,no,0,0,0,2.286,66,1,1,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,5.507,122,1,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,55.234,899,1,0,0,0,1,small
0,1,1,0,1,0,0,0,no,0,0,0,3.028,84,1,0,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,8.67,203,1,0,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,5.995,142,1,1,0,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,4.829,128,1,1,0,0,8,small
0,0,1,0,1,0,0,0,no,0,0,0,0.668,18,1,0,0,0,2,none
0,0,1,0,1,0,0,0,no,0,0,0,14.765,338,1,1,0,0,6,small
0,0,1,1,1,0,0,0,no,0,0,0,6.486,164,1,1,0,0,10,small
0,0,1,1,1,0,0,0,no,0,0,0,25.176,714,0,1,0,0,1,small
0,0,1,0,0,0,0,4,no,1,0,0,9.702,229,1,0,0,0,6,small
0,0,1,0,1,0,0,0,no,0,0,0,14.333,335,1,1,0,0,0,big
0,0,1,1,1,0,0,4,no,0,0,0,10.259,259,1,1,0,0,12,small
0,1,1,0,0,0,0,1,no,0,0,0,70.101,916,0,0,0,0,0,big
0,0,1,0,1,0,0,0,no,0,0,0,0.335,10,0,0,0,0,2,none
0,0,1,1,1,0,0,4,no,0,0,0,19.071,466,1,1,0,0,14,small
0,0,1,0,1,0,0,0,no,0,0,0,0.073,4,0,1,0,0,2,none
0,0,1,0,0,0,0,1,no,0,0,0,1.152,34,0,0,0,0,0,big
0,0,1,1,1,0,0,4,no,0,0,0,22.347,555,1,1,0,0,16,small
0,0,1,0,0,0,0,0,no,0,0,0,0.223,12,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,2,10.366,198,1,0,0,0,1,big
0,0,1,0,0,0,0,8,no,0,0,0,8.828,148,1,0,1,0,12,small
0,0,1,0,0,0,0,2,no,0,0,0,17.549,124,1,0,0,0,4,small
0,0,1,2,1,0,0,0,no,0,0,0,9.896,189,1,1,0,0,0,small
0,1,1,0,1,0,0,0,no,0,0,0,6.813,184,1,1,0,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,1.34,32,1,1,0,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,3.156,78,1,1,0,0,0,small
0,1,1,1,0,0,0,0,no,0,0,0,1.035,24,0,0,1,0,0,small
0,1,1,35,0,0,0,0,no,0,0,0,4.462,85,0,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,3.951,78,1,1,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,8.88,147,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,1.389,10,1,0,0,0,0,none
0,0,1,0,0,0,0,32,no,0,0,0,161.051,3522,1,0,0,0,1203,big
0,0,1,0,1,0,0,0,no,0,0,0,12.517,327,1,1,0,0,5,small
0,0,1,0,0,0,2,0,no,0,0,0,0.459,21,0,0,0,0,0,none
0,0,1,4,0,0,2,0,no,0,0,0,0.424,22,0,0,0,0,0,none
0,0,1,0,0,0,1,0,no,0,0,0,0.033,3,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,9.313,156,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,6.768,81,1,0,0,0,3,small
0,0,1,1,1,0,0,0,no,0,0,0,5.322,129,1,1,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,4.114,87,1,0,1,0,11,small
0,1,1,0,0,0,0,0,no,0,0,0,7.404,152,1,1,0,0,4,small
0,0,1,0,1,0,0,0,no,0,0,0,0.818,26,0,1,0,0,1,small
0,0,1,0,0,0,0,4,no,1,0,0,7.723,189,1,0,0,0,5,small
0,0,1,1,1,0,0,0,no,0,0,0,4.766,117,1,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,2.954,86,1,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,6.051,156,1,1,0,0,0,small
0,0,1,0,0,0,0,1,no,0,0,0,0.703,22,0,0,0,0,0,small
0,0,1,1,1,0,0,2,no,0,0,0,7.178,155,1,1,0,0,2,small
0,0,1,1,1,0,0,2,no,0,0,0,10.968,241,1,1,0,0,5,small
0,0,1,0,1,0,0,0,no,0,0,0,9.452,211,1,1,0,0,0,small
0,1,1,0,1,0,0,0,no,0,0,0,68.562,1632,1,1,0,0,4,small
0,0,1,0,0,0,0,21,no,0,0,0,16.697,561,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,7.409,98,1,0,0,0,1,none
0,0,1,0,0,0,0,0,no,0,0,0,5.273,93,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,2,17.378,503,1,0,0,0,2,small
0,0,1,2,1,3,4,0,no,0,0,0,30.084,880,0,1,0,0,1,small
0,0,1,0,0,0,0,4,no,1,0,0,7.55,186,1,0,0,0,5,small
0,0,1,1,0,0,1,0,no,0,0,0,1.707,45,0,1,0,0,0,small
0,0,1,1,0,0,0,0,no,0,0,0,3.447,78,0,1,0,0,0,small
0,1,1,1,0,0,1,0,no,0,0,0,4.513,106,0,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,8.78,146,1,0,0,0,7,small
0,0,1,0,0,0,0,0,no,0,0,0,0.945,12,0,0,0,0,0,none
0,0,1,0,0,0,0,2,no,0,0,0,2.506,40,0,0,0,0,0,small
0,0,1,0,0,0,0,2,no,0,0,0,8.988,176,1,0,0,0,0,big
0,0,1,0,0,0,0,2,no,0,0,0,9.719,178,1,0,0,0,0,big
0,0,1,0,0,0,0,2,no,0,0,0,2.565,40,0,0,0,0,0,small
0,0,1,0,0,0,0,2,no,0,0,0,2.361,40,0,0,0,0,0,small
0,0,1,0,0,0,0,2,no,0,0,0,2.518,40,0,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,1.32,38,1,1,0,0,0,small
0,0,1,0,0,0,0,6,no,0,0,0,13.659,192,1,0,1,0,20,small
0,0,1,0,0,0,0,0,no,0,0,0,6.783,115,1,0,0,0,1,small
0,0,1,0,0,0,0,1,no,0,0,0,1.24,32,0,0,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,4.447,87,0,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,6.917,113,1,0,0,0,1,small
0,0,1,0,1,0,1,0,no,0,0,0,7.742,263,1,0,0,0,1,big
0,0,1,0,0,0,0,0,no,0,0,28,8.585,144,1,0,0,0,1,small
0,0,1,0,0,0,0,1,no,0,0,18,20.021,240,1,0,0,0,22,small
0,0,1,0,0,0,0,1,no,0,0,8,22.554,463,1,0,0,0,21,big
0,0,1,2,1,0,0,0,no,0,0,0,4.915,108,1,1,0,0,0,big
0,1,1,0,0,0,1,0,no,0,0,0,2.542,29,0,0,0,0,0,small
0,1,1,0,0,0,1,2,no,0,0,0,0.824,37,0,0,0,0,4,small
0,0,1,0,0,0,1,0,no,0,0,0,3.385,71,1,0,0,0,1,small
0,0,1,3,0,0,0,0,no,0,0,0,4.75,114,1,0,0,0,0,big
0,0,1,0,0,0,0,0,no,0,0,0,9.346,222,1,0,0,0,0,small
0,0,1,3,0,0,0,0,no,0,0,0,1.83,62,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,3.632,96,1,0,0,0,1,small
0,0,1,0,0,0,0,12,no,1,0,0,11.626,266,1,0,0,0,7,small
0,0,1,0,0,0,0,0,no,0,0,0,1.903,31,0,0,0,0,0,small
0,0,1,0,1,1,1,0,no,0,0,0,12.432,367,1,1,0,0,9,big
0,0,1,2,1,0,0,0,no,0,0,0,12.468,353,1,1,0,0,4,big
0,0,1,1,1,0,0,2,no,0,0,0,14.391,310,1,1,0,0,6,small
0,1,1,0,0,0,0,0,no,0,0,0,7.305,107,0,0,0,0,2,small
0,0,1,1,1,0,0,0,no,0,0,0,5.689,143,1,1,1,0,18,small
0,0,1,1,1,0,0,2,no,0,0,0,27.062,607,1,1,0,0,8,small
0,0,1,1,1,0,0,2,no,0,0,0,20.425,442,1,1,0,0,7,small
0,0,1,1,1,0,0,2,no,0,0,0,28.47,703,1,1,0,0,8,small
0,1,1,0,1,0,0,0,no,0,0,0,2.583,65,1,0,0,0,0,small
0,0,1,0,0,0,0,6,no,0,0,0,9.82,152,1,0,1,0,10,small
0,0,1,1,1,0,0,2,no,0,0,0,30.295,764,1,1,0,0,7,small
0,0,1,0,0,0,0,4,no,0,0,0,4.29,87,0,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,3.352,90,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,3.991,100,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,10.5,234,1,0,0,0,2,big
0,1,1,0,0,1,1,0,no,0,0,0,5.486,89,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,34.104,608,1,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,10.564,260,1,0,0,0,0,small
0,0,1,0,0,1,1,0,no,0,0,0,0.772,20,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,0.214,12,0,0,0,0,0,none
0,0,1,1,1,0,0,0,no,0,0,0,7.546,205,1,1,1,0,20,small
0,0,1,2,1,2,2,0,no,0,0,0,14.488,452,1,1,0,0,11,big
0,0,1,0,0,0,0,4,no,1,0,0,7.654,186,1,0,0,0,5,small
0,0,1,64,0,0,0,0,no,0,0,0,4.766,92,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,8.944,152,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,0.057,5,0,0,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,8.087,136,1,0,1,0,16,small
0,0,1,0,0,0,0,0,no,0,0,0,5.127,108,1,0,0,0,5,small
0,0,1,0,0,0,0,0,no,0,0,0,5.127,108,1,0,0,0,5,small
0,1,1,0,0,0,0,0,no,0,0,0,11.68,178,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,6.592,135,1,0,0,0,0,small
0,0,1,0,0,0,0,21,no,0,0,0,16.783,561,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,1.824,42,0,0,0,0,3,none
0,0,1,1,1,0,0,0,no,0,0,0,3.163,88,1,1,0,0,2,big
0,0,1,0,1,0,0,0,no,0,0,0,0.799,30,1,0,0,0,2,big
0,0,1,0,1,0,0,0,no,0,0,0,6.729,174,1,1,0,0,6,small
0,0,1,0,1,0,0,0,no,0,0,0,0.609,16,0,0,0,0,4,none
0,0,1,0,1,0,0,0,no,0,0,0,2.714,71,1,1,0,0,4,small
0,1,1,0,0,0,0,0,no,0,0,0,7.29,83,0,0,0,0,0,big
0,1,1,0,1,0,1,0,no,0,0,0,1.139,25,1,0,0,0,2,none
0,0,1,0,1,0,0,0,no,0,0,0,2.546,56,1,0,0,0,0,none
0,0,1,0,1,1,1,0,no,0,0,0,0.069,7,1,0,0,0,0,none
0,1,1,0,1,0,0,0,no,0,0,0,1.678,24,1,0,0,0,0,big
0,0,1,0,0,0,0,0,no,0,0,0,63.127,1128,1,0,0,0,89,big
0,0,1,0,1,0,0,0,no,0,0,0,7.144,162,1,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,0.326,10,1,0,0,0,0,none
0,0,1,0,0,0,0,12,no,0,0,0,17.376,215,1,0,1,0,18,small
0,0,1,0,0,0,1,0,no,0,0,0,13.453,163,1,0,0,0,4,small
0,1,1,0,0,0,0,0,no,0,0,0,4.327,49,0,0,0,0,0,small
0,1,1,0,1,0,0,0,no,0,0,0,0.365,11,1,0,0,0,0,none
0,0,1,1,1,0,1,0,no,0,0,0,35.3,1052,0,1,0,0,2,small
0,0,1,0,0,0,0,11,no,0,0,0,15.602,350,1,0,1,0,2,small
0,1,1,0,0,0,0,0,no,0,0,0,0.954,21,0,0,0,0,0,small
0,0,1,0,0,0,0,1,no,0,0,0,1.183,32,0,0,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,4.446,87,0,0,0,0,1,small
0,0,1,1,1,0,0,0,no,0,0,0,2.539,87,1,1,0,0,0,big
0,0,1,0,1,0,0,0,no,0,0,0,0.658,36,0,1,0,0,2,none
0,0,1,0,0,0,0,0,no,0,0,0,6.328,128,1,0,0,0,4,small
0,1,1,0,0,0,0,0,no,0,0,0,1.108,17,1,0,0,0,0,big
0,0,1,0,0,0,0,0,no,0,0,0,8.664,211,1,0,0,0,1,small
0,0,1,0,1,0,0,14,no,0,0,0,41.073,983,1,0,0,0,2,big
0,0,1,0,1,0,0,0,no,0,0,0,10.183,267,1,1,1,0,26,small
0,1,1,0,0,0,0,0,no,0,0,0,3.401,59,0,0,0,0,0,small
0,1,1,0,0,0,0,0,no,0,0,0,1.239,29,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,0.226,12,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,6.903,195,1,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,6.919,256,1,1,0,0,9,big
0,0,1,0,0,0,0,4,no,0,0,0,9.985,299,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,2.132,45,0,0,0,0,0,small
0,1,1,0,0,0,0,0,no,0,0,0,6.225,126,1,0,1,0,9,small
0,0,1,0,0,0,0,0,no,0,0,0,1.781,11,0,0,0,0,0,none
0,1,1,0,0,0,0,0,no,0,0,0,0.343,14,0,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,0.123,8,1,1,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.532,15,0,0,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,0.233,10,0,1,0,0,2,none
0,0,1,0,0,0,0,0,no,0,0,0,4.461,80,1,0,0,0,10,small
0,0,1,0,0,0,0,0,no,0,0,0,7.421,140,1,0,0,0,0,small
0,0,1,0,0,0,1,0,no,0,0,0,1.845,70,0,0,0,0,0,big
0,0,1,0,0,0,0,14,no,1,0,0,13.684,305,1,0,0,0,10,small
0,0,1,1,1,0,0,0,no,0,0,0,2.931,90,1,1,0,0,0,small
0,0,1,0,1,0,0,0,no,0,0,0,0.11,6,0,1,0,0,2,none
0,0,1,0,0,0,0,0,no,0,0,0,9.865,113,1,0,0,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,3.381,102,1,1,0,0,0,small
0,1,1,0,0,1,1,0,no,1,0,0,25.599,674,1,0,0,0,31,small
0,0,1,0,1,0,0,0,no,0,0,0,1.253,18,1,1,0,0,4,small
0,0,1,1,1,0,0,0,no,0,0,0,5.344,146,1,1,0,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,6.244,177,1,1,0,0,0,small
0,1,1,0,0,0,0,0,no,0,0,0,0.455,21,0,0,0,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,11.412,259,1,1,0,0,2,small
0,0,1,1,1,0,0,0,no,0,0,0,14.634,305,1,1,0,0,2,small
0,0,1,1,1,0,0,0,no,0,0,0,14.797,307,1,1,0,0,4,small
0,0,1,0,0,0,0,10,no,0,0,0,8.002,137,1,0,1,0,10,small
0,0,1,0,1,0,0,2,no,0,0,0,11.234,277,1,1,0,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,3.738,105,1,1,0,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,15.265,348,1,0,0,0,2,big
0,0,1,2,1,0,0,0,no,0,0,0,8.818,212,1,1,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,1.047,31,0,0,0,0,2,small
0,0,1,0,0,0,0,5,no,0,0,1,17.871,345,1,0,1,0,20,small
0,0,1,0,0,0,0,0,no,0,0,0,38.071,727,1,0,0,0,29,small
0,0,1,1,1,0,0,2,no,0,0,0,16.145,354,1,1,0,0,0,small
0,0,1,0,0,0,0,4,no,0,0,0,1.253,36,0,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,1.49,40,0,0,0,0,1,small
0,1,1,1,1,0,0,0,no,0,0,0,2.14,43,1,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.911,28,0,0,0,0,1,none
0,0,1,1,0,0,0,0,no,0,0,0,1.885,20,0,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,26.731,661,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,1.02,15,1,0,0,0,2,small
0,1,1,5,0,0,0,0,no,0,0,0,2.78,69,0,1,0,0,1,small
0,0,1,0,0,0,0,18,no,0,0,0,25.274,491,1,0,0,0,14,small
0,1,1,1,1,0,0,0,no,0,0,0,13.811,522,1,1,0,0,7,big
0,1,1,0,0,0,0,0,no,0,0,0,35.925,460,0,0,0,0,0,big
0,1,1,0,0,0,0,0,no,0,0,0,2.546,43,0,0,0,0,0,none
0,1,1,0,0,0,0,0,no,0,0,0,4.384,50,0,0,0,0,0,small
0,0,1,1,1,0,0,0,no,0,0,0,35.693,1101,0,1,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,8.107,191,1,0,0,0,2,small
0,1,1,0,0,0,0,0,no,0,0,0,17.554,238,0,0,0,0,8,big
0,0,1,0,0,0,0,0,no,0,0,0,13.332,263,1,0,0,0,2,small
0,0,1,0,1,0,0,0,no,0,0,0,19.433,702,1,1,0,0,6,big
0,0,1,0,0,0,0,0,no,0,0,0,8.817,148,1,0,0,0,4,small
0,1,1,0,0,0,0,0,no,0,0,0,5.056,64,0,0,0,0,0,small
0,0,1,0,0,0,0,4,no,1,0,0,7.735,189,1,0,0,0,5,small
0,0,1,0,1,0,0,0,no,0,0,0,0.293,7,1,0,0,0,0,none
0,0,1,0,0,0,0,0,no,0,0,0,0.234,9,1,1,0,0,0,none
0,1,1,0,0,1,2,0,no,0,0,0,9.479,188,1,0,0,0,2,small
0,1,1,0,0,0,1,0,no,0,0,0,4.709,116,1,0,0,0,2,small
0,0,1,0,0,0,0,4,no,0,0,0,9.255,145,1,0,0,0,6,small
0,0,1,0,1,0,0,18,no,0,0,0,11.14,230,1,0,1,0,7,small
0,0,1,0,1,0,0,0,no,2,0,0,9.694,268,1,1,0,0,3,small
0,1,1,0,0,0,0,0,no,0,0,0,11.854,180,0,0,1,0,0,small
0,1,1,1,0,0,0,0,no,0,0,0,3.396,60,0,1,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,1.233,34,0,0,0,0,2,none
0,0,1,0,0,0,0,0,no,0,0,0,47.206,887,1,0,0,0,20,small
0,0,1,0,0,0,0,0,no,0,0,0,47.206,887,1,0,0,0,20,small
0,0,1,0,1,0,0,0,no,0,0,0,1.931,50,1,1,0,0,4,small
0,0,1,0,1,0,0,12,no,0,0,0,10.403,257,1,1,1,0,10,small
0,0,1,0,0,0,0,0,no,0,0,0,23.576,602,1,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,24.152,613,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,24.311,615,1,0,0,0,2,small
0,0,1,0,0,0,0,18,no,0,0,0,17.23,214,1,0,1,0,4,small
0,0,1,0,0,0,0,0,no,0,0,0,24.33,615,1,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,25.972,645,1,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,24.832,624,1,0,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,25.017,625,1,0,0,0,3,small
0,0,1,0,0,0,0,0,no,0,0,0,9.197,148,1,0,0,0,6,small
0,1,1,0,1,0,0,0,no,0,0,0,0.674,18,1,0,0,0,2,none
0,0,1,0,0,0,0,0,no,0,0,0,26.526,653,1,0,0,0,2,small
0,0,1,1,1,1,1,0,no,0,0,0,13.948,351,1,0,0,0,12,small
0,0,1,0,0,0,0,0,no,0,0,0,23.761,604,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,6,0,0,9.601,175,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,3.306,89,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,1.204,34,0,0,0,0,2,none
0,0,1,0,1,0,0,0,no,0,0,0,7.814,293,1,1,0,0,4,small
0,0,1,0,0,0,0,0,no,0,0,0,33.695,590,1,0,0,0,0,small
0,0,1,0,0,0,0,0,no,0,0,0,23.759,604,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,16.148,256,1,0,0,0,1,small
0,0,1,1,1,0,0,6,no,0,0,0,17.235,508,1,1,0,0,2,small
0,0,1,0,0,0,0,0,no,0,0,0,24.223,614,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,24.294,616,1,0,0,0,1,small
0,0,1,0,1,0,0,0,no,0,0,0,5.555,192,1,1,0,0,7,small
0,0,1,0,0,0,0,0,no,0,0,0,24.635,621,1,0,0,0,1,small
0,0,1,0,0,0,0,0,no,0,0,0,24.686,622,1,0,0,0,2,small
0,1,1,0,1,0,0,0,no,0,0,0,0.332,9,0,0,0,0,0,none
